timestamp,instance,config_hash,solver,valid_cut_type,add_soc_cuts,random_seed,iteration,block_id,n_original,true_min_eigenvalue,master_objective,master_solve_time,separation_time,num_cuts_added_this_iter,is_psd
1784693567.750413,control2,af30b4e650,MOSEK,linear,False,42,307,0,20,-0.00799100249122173,142.00355939320355,1.814723014831543,0.0010752677917480469,7,False
1784693567.7588499,control2,af30b4e650,MOSEK,linear,False,42,307,1,10,-0.07518062400594817,142.00355939320355,1.814723014831543,0.0,3,False
1784693569.5824914,control2,af30b4e650,MOSEK,linear,False,42,308,0,20,-0.006175867958071848,141.83852247143386,1.789001226425171,0.0,8,False
1784693569.5944955,control2,af30b4e650,MOSEK,linear,False,42,308,1,10,-0.07697050274896629,141.83852247143386,1.789001226425171,0.0012345314025878906,4,False
1784693571.6770196,control2,af30b4e650,MOSEK,linear,False,42,309,0,20,-0.00722321985229351,141.6725808990648,2.044429302215576,0.0010008811950683594,7,False
1784693571.6825168,control2,af30b4e650,MOSEK,linear,False,42,309,1,10,-0.04504290204941026,141.6725808990648,2.044429302215576,0.0,5,False
1784693573.6281483,control2,af30b4e650,MOSEK,linear,False,42,310,0,20,-0.007156959416273242,141.45438888103217,1.9122791290283203,0.0010883808135986328,8,False
1784693573.6349318,control2,af30b4e650,MOSEK,linear,False,42,310,1,10,-0.08909990931936637,141.45438888103217,1.9122791290283203,0.0010764598846435547,4,False
1784693576.1993647,control2,af30b4e650,MOSEK,linear,False,42,311,0,20,-0.0038716795533013967,141.2595311028707,2.5269553661346436,0.0,8,False
1784693576.2057207,control2,af30b4e650,MOSEK,linear,False,42,311,1,10,-0.06455080502787536,141.2595311028707,2.5269553661346436,0.0011723041534423828,4,False
1784693577.9273617,control2,af30b4e650,MOSEK,linear,False,42,312,0,20,-0.006731325245438779,141.0961935558151,1.6704106330871582,0.0010063648223876953,8,False
1784693577.9343631,control2,af30b4e650,MOSEK,linear,False,42,312,1,10,-0.05340387325038283,141.0961935558151,1.6704106330871582,0.0010013580322265625,4,False
1784693579.722843,control2,af30b4e650,MOSEK,linear,False,42,313,0,20,-0.0042059463324832045,140.9246192993666,1.7472496032714844,0.0,8,False
1784693579.728078,control2,af30b4e650,MOSEK,linear,False,42,313,1,10,-0.045861224780587545,140.9246192993666,1.7472496032714844,0.00019240379333496094,4,False
1784693581.3685079,control2,af30b4e650,MOSEK,linear,False,42,314,0,20,-0.005733343005932454,140.71040462807025,1.596836805343628,0.0011706352233886719,7,False
1784693581.3754299,control2,af30b4e650,MOSEK,linear,False,42,314,1,10,-0.030543931253194923,140.71040462807025,1.596836805343628,0.0,3,False
1784693583.4693596,control2,af30b4e650,MOSEK,linear,False,42,315,0,20,-0.006943585923763169,140.5283858210517,2.055086851119995,0.001300811767578125,8,False
1784693583.476276,control2,af30b4e650,MOSEK,linear,False,42,315,1,10,-0.04634504594404261,140.5283858210517,2.055086851119995,0.0,4,False
1784693585.1334684,control2,af30b4e650,MOSEK,linear,False,42,316,0,20,-0.004291220337448666,140.41109347140122,1.6148643493652344,0.0,8,False
1784693585.141608,control2,af30b4e650,MOSEK,linear,False,42,316,1,10,-0.03198219913210585,140.41109347140122,1.6148643493652344,0.0,5,False
1784693586.8637052,control2,af30b4e650,MOSEK,linear,False,42,317,0,20,-0.0037354703990182085,140.28155919659542,1.6856660842895508,0.0,7,False
1784693586.8729024,control2,af30b4e650,MOSEK,linear,False,42,317,1,10,-0.03852891419609749,140.28155919659542,1.6856660842895508,0.001007080078125,4,False
1784693588.4291842,control2,af30b4e650,MOSEK,linear,False,42,318,0,20,-0.002921703754836502,140.21064349186258,1.5229132175445557,0.0009961128234863281,8,False
1784693588.4357169,control2,af30b4e650,MOSEK,linear,False,42,318,1,10,-0.03061921234236565,140.21064349186258,1.5229132175445557,0.0,5,False
1784693589.9189868,control2,af30b4e650,MOSEK,linear,False,42,319,0,20,-0.005082844198549318,140.1312669750111,1.4474725723266602,0.0020227432250976562,7,False
1784693589.923986,control2,af30b4e650,MOSEK,linear,False,42,319,1,10,-0.02015767407390259,140.1312669750111,1.4474725723266602,0.0,4,False
1784693591.519961,control2,af30b4e650,MOSEK,linear,False,42,320,0,20,-0.0035463000855246664,140.08116877281637,1.5634255409240723,0.0,7,False
1784693591.5249078,control2,af30b4e650,MOSEK,linear,False,42,320,1,10,-0.04313416130795104,140.08116877281637,1.5634255409240723,0.0009965896606445312,4,False
1784693592.847723,control2,af30b4e650,MOSEK,linear,False,42,321,0,20,-0.002921847852289057,140.02588982876404,1.2966971397399902,0.00106048583984375,7,False
1784693592.8527293,control2,af30b4e650,MOSEK,linear,False,42,321,1,10,-0.022470081311612163,140.02588982876404,1.2966971397399902,0.001008749008178711,4,False
1784693594.182181,control2,af30b4e650,MOSEK,linear,False,42,322,0,20,-0.0026338117253850604,139.96670382017112,1.3020236492156982,0.0005133152008056641,7,False
1784693594.1867852,control2,af30b4e650,MOSEK,linear,False,42,322,1,10,-0.03854511945896093,139.96670382017112,1.3020236492156982,0.0005261898040771484,4,False
1784693595.4960291,control2,af30b4e650,MOSEK,linear,False,42,323,0,20,-0.012210640315946524,139.15948769722667,1.2780442237854004,0.0005104541778564453,7,False
1784693595.4997046,control2,af30b4e650,MOSEK,linear,False,42,323,1,10,-0.21510638938284418,139.15948769722667,1.2780442237854004,0.0,4,False
1784693596.93662,control2,af30b4e650,MOSEK,linear,False,42,324,0,20,-0.009818853162196672,138.9448168692114,1.4076721668243408,0.0,7,False
1784693596.9394002,control2,af30b4e650,MOSEK,linear,False,42,324,1,10,-0.1485842420896414,138.9448168692114,1.4076721668243408,0.0,3,False
1784693598.1488438,control2,af30b4e650,MOSEK,linear,False,42,325,0,20,-0.006765098411677483,138.71400577346262,1.1767077445983887,0.0005710124969482422,9,False
1784693598.1518426,control2,af30b4e650,MOSEK,linear,False,42,325,1,10,-0.08433271337395312,138.71400577346262,1.1767077445983887,0.0010080337524414062,3,False
1784693599.485877,control2,af30b4e650,MOSEK,linear,False,42,326,0,20,-0.0047451729502140895,138.60022074316794,1.3057548999786377,0.0,7,False
1784693599.4900713,control2,af30b4e650,MOSEK,linear,False,42,326,1,10,-0.06571086782893422,138.60022074316794,1.3057548999786377,0.0,4,False
1784693600.8163624,control2,af30b4e650,MOSEK,linear,False,42,327,0,20,-0.004012712218776414,138.38522383582313,1.2990963459014893,0.0,8,False
1784693600.8204813,control2,af30b4e650,MOSEK,linear,False,42,327,1,10,-0.04756663986839736,138.38522383582313,1.2990963459014893,0.0009398460388183594,3,False
1784693602.1381397,control2,af30b4e650,MOSEK,linear,False,42,328,0,20,-0.0032078868198740142,138.2050204495579,1.294867753982544,0.0,7,False
1784693602.1441371,control2,af30b4e650,MOSEK,linear,False,42,328,1,10,-0.0677614279268954,138.2050204495579,1.294867753982544,0.0,4,False
1784693603.3302724,control2,af30b4e650,MOSEK,linear,False,42,329,0,20,-0.0056499557847921565,138.07135077400932,1.1572089195251465,0.0,8,False
1784693603.3343427,control2,af30b4e650,MOSEK,linear,False,42,329,1,10,-0.07434807085087503,138.07135077400932,1.1572089195251465,0.0,4,False
1784693604.6910853,control2,af30b4e650,MOSEK,linear,False,42,330,0,20,-0.0038725901511952256,137.8394329680555,1.3291120529174805,0.0,8,False
1784693604.6950438,control2,af30b4e650,MOSEK,linear,False,42,330,1,10,-0.08009592713171992,137.8394329680555,1.3291120529174805,0.0,4,False
1784693605.9364848,control2,af30b4e650,MOSEK,linear,False,42,331,0,20,-0.003601768834273896,137.76531424297505,1.2154242992401123,0.0,7,False
1784693605.9404705,control2,af30b4e650,MOSEK,linear,False,42,331,1,10,-0.039156851868406874,137.76531424297505,1.2154242992401123,0.000989675521850586,5,False
1784693607.2116597,control2,af30b4e650,MOSEK,linear,False,42,332,0,20,-0.006422754609405342,137.60590836953736,1.2456727027893066,0.0010097026824951172,7,False
1784693607.2146163,control2,af30b4e650,MOSEK,linear,False,42,332,1,10,-0.053741598840430026,137.60590836953736,1.2456727027893066,0.0,4,False
1784693608.901111,control2,af30b4e650,MOSEK,linear,False,42,333,0,20,-0.0061591450777520335,137.5071169943589,1.6521549224853516,0.0009737014770507812,8,False
1784693608.9073596,control2,af30b4e650,MOSEK,linear,False,42,333,1,10,-0.0590206128221784,137.5071169943589,1.6521549224853516,0.0009751319885253906,5,False
1784693610.8651636,control2,af30b4e650,MOSEK,linear,False,42,334,0,20,-0.005008994724530097,137.46404855164826,1.9229209423065186,0.0010612010955810547,8,False
1784693610.877732,control2,af30b4e650,MOSEK,linear,False,42,334,1,10,-0.06617549694851632,137.46404855164826,1.9229209423065186,0.0005085468292236328,4,False
1784693613.1425242,control2,af30b4e650,MOSEK,linear,False,42,335,0,20,-0.0037271275845208356,137.3982365354551,2.2163712978363037,0.0010039806365966797,8,False
1784693613.1485744,control2,af30b4e650,MOSEK,linear,False,42,335,1,10,-0.053538737321480595,137.3982365354551,2.2163712978363037,0.0010006427764892578,5,False
1784693615.152228,control2,af30b4e650,MOSEK,linear,False,42,336,0,20,-0.004172300899079393,137.3065527403216,1.9640932083129883,0.0005536079406738281,8,False
1784693615.156137,control2,af30b4e650,MOSEK,linear,False,42,336,1,10,-0.03776771851273852,137.3065527403216,1.9640932083129883,0.0011336803436279297,4,False
1784693616.8835993,control2,af30b4e650,MOSEK,linear,False,42,337,0,20,-0.002888615737433978,137.29189624640162,1.694502592086792,0.0,6,False
1784693616.8903913,control2,af30b4e650,MOSEK,linear,False,42,337,1,10,-0.031007068700834896,137.29189624640162,1.694502592086792,0.0,4,False
1784693619.239588,control2,af30b4e650,MOSEK,linear,False,42,338,0,20,-0.0035312505699838345,137.05659356537322,2.316520929336548,0.0010714530944824219,7,False
1784693619.2431476,control2,af30b4e650,MOSEK,linear,False,42,338,1,10,-0.06725680640762247,137.05659356537322,2.316520929336548,0.0,4,False
1784693621.00788,control2,af30b4e650,MOSEK,linear,False,42,339,0,20,-0.00461408292311214,136.93166797032086,1.7267074584960938,0.0011548995971679688,8,False
1784693621.0129037,control2,af30b4e650,MOSEK,linear,False,42,339,1,10,-0.06902652617898684,136.93166797032086,1.7267074584960938,0.0,5,False
1784693622.442515,control2,af30b4e650,MOSEK,linear,False,42,340,0,20,-0.009709773979821226,136.10368325554458,1.3918218612670898,0.0,8,False
1784693622.4477134,control2,af30b4e650,MOSEK,linear,False,42,340,1,10,-0.07240500911998403,136.10368325554458,1.3918218612670898,0.001046895980834961,4,False
1784693623.9563978,control2,af30b4e650,MOSEK,linear,False,42,341,0,20,-0.0071799362568320925,135.8186963528494,1.4776182174682617,0.0,8,False
1784693623.9607103,control2,af30b4e650,MOSEK,linear,False,42,341,1,10,-0.06838765363793006,135.8186963528494,1.4776182174682617,0.0,4,False
1784693625.6204667,control2,af30b4e650,MOSEK,linear,False,42,342,0,20,-0.005665737315090222,135.49962491108627,1.6263420581817627,0.0010116100311279297,7,False
1784693625.6273215,control2,af30b4e650,MOSEK,linear,False,42,342,1,10,-0.04843962909854258,135.49962491108627,1.6263420581817627,0.0,3,False
1784693627.2697372,control2,af30b4e650,MOSEK,linear,False,42,343,0,20,-0.014373055488903648,135.09972627477867,1.610243558883667,0.00014162063598632812,8,False
1784693627.2746217,control2,af30b4e650,MOSEK,linear,False,42,343,1,10,-0.034395942435304756,135.09972627477867,1.610243558883667,0.0005786418914794922,4,False
1784693628.8733497,control2,af30b4e650,MOSEK,linear,False,42,344,0,20,-0.007982173390398596,134.97258796891896,1.548048973083496,0.0015516281127929688,7,False
1784693628.8806174,control2,af30b4e650,MOSEK,linear,False,42,344,1,10,-0.06224623763686949,134.97258796891896,1.548048973083496,0.0005125999450683594,4,False
1784693630.5871253,control2,af30b4e650,MOSEK,linear,False,42,345,0,20,-0.004863817878492347,134.8229934222437,1.6733670234680176,0.0,7,False
1784693630.591142,control2,af30b4e650,MOSEK,linear,False,42,345,1,10,-0.022960172004884954,134.8229934222437,1.6733670234680176,0.001146078109741211,4,False
1784693632.0582821,control2,af30b4e650,MOSEK,linear,False,42,346,0,20,-0.00649256963855878,134.7083703853954,1.4373869895935059,0.0,8,False
1784693632.0659542,control2,af30b4e650,MOSEK,linear,False,42,346,1,10,-0.04710563562923904,134.7083703853954,1.4373869895935059,0.0009982585906982422,4,False
1784693633.6327534,control2,af30b4e650,MOSEK,linear,False,42,347,0,20,-0.0020928536289629685,134.5861037389855,1.5226197242736816,0.0,7,False
1784693633.6407652,control2,af30b4e650,MOSEK,linear,False,42,347,1,10,-0.03427289442969147,134.5861037389855,1.5226197242736816,0.0010476112365722656,4,False
1784693635.3301427,control2,af30b4e650,MOSEK,linear,False,42,348,0,20,-0.004778603645990174,134.1444872623276,1.6601860523223877,0.0010564327239990234,7,False
1784693635.3358057,control2,af30b4e650,MOSEK,linear,False,42,348,1,10,-0.08609043174444883,134.1444872623276,1.6601860523223877,0.0,4,False
1784693636.8965807,control2,af30b4e650,MOSEK,linear,False,42,349,0,20,-0.005913991803214933,133.87659468288808,1.5323727130889893,0.0,8,False
1784693636.9026258,control2,af30b4e650,MOSEK,linear,False,42,349,1,10,-0.09972008850410585,133.87659468288808,1.5323727130889893,0.0,4,False
1784693638.3866498,control2,af30b4e650,MOSEK,linear,False,42,350,0,20,-0.0027954483688855647,133.80202238962102,1.4481031894683838,0.0,7,False
1784693638.394974,control2,af30b4e650,MOSEK,linear,False,42,350,1,10,-0.08420070153122226,133.80202238962102,1.4481031894683838,0.0005886554718017578,3,False
1784693639.916075,control2,af30b4e650,MOSEK,linear,False,42,351,0,20,-0.0038615060498683297,133.6744977707977,1.4887633323669434,0.0,7,False
1784693639.942202,control2,af30b4e650,MOSEK,linear,False,42,351,1,10,-0.06647512312617608,133.6744977707977,1.4887633323669434,0.0,4,False
1784693641.441691,control2,af30b4e650,MOSEK,linear,False,42,352,0,20,-0.00817089322264247,132.83352281120582,1.4642226696014404,0.0,8,False
1784693641.4459743,control2,af30b4e650,MOSEK,linear,False,42,352,1,10,-0.06182161405783687,132.83352281120582,1.4642226696014404,0.0006003379821777344,4,False
1784693643.286527,control2,af30b4e650,MOSEK,linear,False,42,353,0,20,-0.007404478469410649,132.34697580264788,1.797600507736206,0.0005135536193847656,7,False
1784693643.2934937,control2,af30b4e650,MOSEK,linear,False,42,353,1,10,-0.11913591480464038,132.34697580264788,1.797600507736206,0.0,4,False
1784693645.2925043,control2,af30b4e650,MOSEK,linear,False,42,354,0,20,-0.005211603388673964,132.19273813698274,1.9633183479309082,0.0,7,False
1784693645.3001475,control2,af30b4e650,MOSEK,linear,False,42,354,1,10,-0.08375963389248509,132.19273813698274,1.9633183479309082,0.0010118484497070312,3,False
1784693646.955195,control2,af30b4e650,MOSEK,linear,False,42,355,0,20,-0.005914681276390857,131.9462255273565,1.6252367496490479,0.0009207725524902344,7,False
1784693646.9618444,control2,af30b4e650,MOSEK,linear,False,42,355,1,10,-0.07332525008372731,131.9462255273565,1.6252367496490479,0.0,3,False
1784693648.5662177,control2,af30b4e650,MOSEK,linear,False,42,356,0,20,-0.004808087282505721,131.7722322896102,1.565976858139038,0.0,7,False
1784693648.5713432,control2,af30b4e650,MOSEK,linear,False,42,356,1,10,-0.07441952941508877,131.7722322896102,1.565976858139038,0.0,4,False
1784693650.2414207,control2,af30b4e650,MOSEK,linear,False,42,357,0,20,-0.00608128961136278,131.36834056054772,1.6364192962646484,0.0010113716125488281,8,False
1784693650.2473803,control2,af30b4e650,MOSEK,linear,False,42,357,1,10,-0.08485070771849017,131.36834056054772,1.6364192962646484,0.0,4,False
1784693651.779289,control2,af30b4e650,MOSEK,linear,False,42,358,0,20,-0.0036282816499278456,131.30531480921954,1.4969091415405273,0.0009844303131103516,7,False
1784693651.78544,control2,af30b4e650,MOSEK,linear,False,42,358,1,10,-0.03629652667214122,131.30531480921954,1.4969091415405273,0.0,3,False
1784693653.2759173,control2,af30b4e650,MOSEK,linear,False,42,359,0,20,-0.004546405936947366,131.23308380333205,1.4573416709899902,0.0011217594146728516,8,False
1784693653.280948,control2,af30b4e650,MOSEK,linear,False,42,359,1,10,-0.05292734361163558,131.23308380333205,1.4573416709899902,0.0,4,False
1784693654.6658142,control2,af30b4e650,MOSEK,linear,False,42,360,0,20,-0.0046387094791980705,131.05256305269927,1.3564321994781494,0.0,8,False
1784693654.6715996,control2,af30b4e650,MOSEK,linear,False,42,360,1,10,-0.03739644885735897,131.05256305269927,1.3564321994781494,0.0,4,False
1784693656.188426,control2,af30b4e650,MOSEK,linear,False,42,361,0,20,-0.004078600377519603,130.94610600257158,1.4878756999969482,0.0,7,False
1784693656.1943686,control2,af30b4e650,MOSEK,linear,False,42,361,1,10,-0.05062749375155225,130.94610600257158,1.4878756999969482,0.0,4,False
1784693657.628412,control2,af30b4e650,MOSEK,linear,False,42,362,0,20,-0.006093179511390954,130.8429237108414,1.4014630317687988,0.0,7,False
1784693657.634215,control2,af30b4e650,MOSEK,linear,False,42,362,1,10,-0.03060326321482224,130.8429237108414,1.4014630317687988,0.0009911060333251953,4,False
1784693659.0089507,control2,af30b4e650,MOSEK,linear,False,42,363,0,20,-0.00426083945403508,130.6125324301617,1.3431293964385986,0.000990152359008789,8,False
1784693659.018229,control2,af30b4e650,MOSEK,linear,False,42,363,1,10,-0.06173812458256399,130.6125324301617,1.3431293964385986,0.0010533332824707031,4,False
1784693660.3993585,control2,af30b4e650,MOSEK,linear,False,42,364,0,20,-0.0035402675477384437,130.556953484354,1.3475160598754883,0.0,7,False
1784693660.405937,control2,af30b4e650,MOSEK,linear,False,42,364,1,10,-0.03576639741375223,130.556953484354,1.3475160598754883,0.0,4,False
1784693661.8767712,control2,af30b4e650,MOSEK,linear,False,42,365,0,20,-0.0033258827610841836,130.46602001836834,1.4458889961242676,0.0,8,False
1784693661.8843217,control2,af30b4e650,MOSEK,linear,False,42,365,1,10,-0.05634247374933999,130.46602001836834,1.4458889961242676,0.0,3,False
1784693663.350789,control2,af30b4e650,MOSEK,linear,False,42,366,0,20,-0.005891491416185602,130.36780884078263,1.4395921230316162,0.0,7,False
1784693663.356812,control2,af30b4e650,MOSEK,linear,False,42,366,1,10,-0.031365587196896506,130.36780884078263,1.4395921230316162,0.0,3,False
1784693664.6705663,control2,af30b4e650,MOSEK,linear,False,42,367,0,20,-0.0033019831216938808,130.29003682373204,1.28080153465271,0.0,7,False
1784693664.6755612,control2,af30b4e650,MOSEK,linear,False,42,367,1,10,-0.02204401900042918,130.29003682373204,1.28080153465271,0.0,4,False
1784693666.2205114,control2,af30b4e650,MOSEK,linear,False,42,368,0,20,-0.0033373819011830543,130.1712692063919,1.5039546489715576,0.0,7,False
1784693666.2273486,control2,af30b4e650,MOSEK,linear,False,42,368,1,10,-0.020612715329295785,130.1712692063919,1.5039546489715576,0.0009365081787109375,4,False
1784693667.7699378,control2,af30b4e650,MOSEK,linear,False,42,369,0,20,-0.003014955035607525,130.1341095622199,1.5119075775146484,0.0010058879852294922,7,False
1784693667.7749174,control2,af30b4e650,MOSEK,linear,False,42,369,1,10,-0.03364529768368736,130.1341095622199,1.5119075775146484,0.0009491443634033203,3,False
1784693669.2717853,control2,af30b4e650,MOSEK,linear,False,42,370,0,20,-0.0028668471929040574,130.08430023949,1.4659795761108398,0.0009665489196777344,6,False
1784693669.2785218,control2,af30b4e650,MOSEK,linear,False,42,370,1,10,-0.023480099587050784,130.08430023949,1.4659795761108398,0.0010025501251220703,4,False
1784693670.6348178,control2,af30b4e650,MOSEK,linear,False,42,371,0,20,-0.002404353680173261,130.02827646503096,1.3254413604736328,0.0,7,False
1784693670.6399932,control2,af30b4e650,MOSEK,linear,False,42,371,1,10,-0.017237508402908715,130.02827646503096,1.3254413604736328,0.0,3,False
1784693672.080411,control2,af30b4e650,MOSEK,linear,False,42,372,0,20,-0.005191564016906096,129.81306861071863,1.4117815494537354,0.0,8,False
1784693672.0890126,control2,af30b4e650,MOSEK,linear,False,42,372,1,10,-0.06180883191987738,129.81306861071863,1.4117815494537354,0.00096893310546875,4,False
1784693673.7527678,control2,af30b4e650,MOSEK,linear,False,42,373,0,20,-0.004328972189359703,129.66178579074267,1.6313073635101318,0.0010859966278076172,7,False
1784693673.757706,control2,af30b4e650,MOSEK,linear,False,42,373,1,10,-0.042297079034746776,129.66178579074267,1.6313073635101318,0.0010237693786621094,4,False
1784693675.299924,control2,af30b4e650,MOSEK,linear,False,42,374,0,20,-0.002668059171946031,129.53292540439412,1.5069172382354736,0.0,8,False
1784693675.306942,control2,af30b4e650,MOSEK,linear,False,42,374,1,10,-0.03822130938940692,129.53292540439412,1.5069172382354736,0.0010483264923095703,4,False
1784693676.874512,control2,af30b4e650,MOSEK,linear,False,42,375,0,20,-0.002564129432086903,129.45938549276502,1.5306971073150635,0.0,7,False
1784693676.881159,control2,af30b4e650,MOSEK,linear,False,42,375,1,10,-0.05090007054788834,129.45938549276502,1.5306971073150635,0.0010008811950683594,4,False
1784693678.2386646,control2,af30b4e650,MOSEK,linear,False,42,376,0,20,-0.003478012278084845,129.28830182059468,1.3230278491973877,0.0,8,False
1784693678.2416728,control2,af30b4e650,MOSEK,linear,False,42,376,1,10,-0.06629619420525365,129.28830182059468,1.3230278491973877,0.0009875297546386719,3,False
1784693679.6558206,control2,af30b4e650,MOSEK,linear,False,42,377,0,20,-0.005171463698645106,129.02785102287666,1.383225679397583,0.0,7,False
1784693679.6605697,control2,af30b4e650,MOSEK,linear,False,42,377,1,10,-0.06578091353201128,129.02785102287666,1.383225679397583,0.0,4,False
1784693681.1169705,control2,af30b4e650,MOSEK,linear,False,42,378,0,20,-0.006160017790745621,128.8569216678983,1.4261786937713623,0.0014274120330810547,7,False
1784693681.1240954,control2,af30b4e650,MOSEK,linear,False,42,378,1,10,-0.02635317371339814,128.8569216678983,1.4261786937713623,0.0,4,False
1784693682.7640505,control2,af30b4e650,MOSEK,linear,False,42,379,0,20,-0.0035546246416524913,128.74048689796754,1.60929274559021,0.0,7,False
1784693682.7692127,control2,af30b4e650,MOSEK,linear,False,42,379,1,10,-0.025597369377518716,128.74048689796754,1.60929274559021,0.0010006427764892578,4,False
1784693684.1724162,control2,af30b4e650,MOSEK,linear,False,42,380,0,20,-0.0036646351109668202,128.6552999436388,1.3704233169555664,0.0,7,False
1784693684.176497,control2,af30b4e650,MOSEK,linear,False,42,380,1,10,-0.014709786451699403,128.6552999436388,1.3704233169555664,0.0,4,False
1784693685.706198,control2,af30b4e650,MOSEK,linear,False,42,381,0,20,-0.004809110335787803,128.54494472899847,1.497992753982544,0.0010447502136230469,7,False
1784693685.7267063,control2,af30b4e650,MOSEK,linear,False,42,381,1,10,-0.03499255840902536,128.54494472899847,1.497992753982544,0.0,4,False
1784693687.275831,control2,af30b4e650,MOSEK,linear,False,42,382,0,20,-0.004628907990731224,128.4020407157215,1.5157520771026611,0.0008337497711181641,7,False
1784693687.2808263,control2,af30b4e650,MOSEK,linear,False,42,382,1,10,-0.07814646209401784,128.4020407157215,1.5157520771026611,0.0009067058563232422,4,False
1784693688.7771554,control2,af30b4e650,MOSEK,linear,False,42,383,0,20,-0.0035872997073586824,128.17924225568714,1.464529275894165,0.0009837150573730469,8,False
1784693688.7830167,control2,af30b4e650,MOSEK,linear,False,42,383,1,10,-0.08547084952267105,128.17924225568714,1.464529275894165,0.0005950927734375,4,False
1784693690.2668812,control2,af30b4e650,MOSEK,linear,False,42,384,0,20,-0.003712041400542546,128.06702396967094,1.4453985691070557,0.0010843276977539062,8,False
1784693690.2726498,control2,af30b4e650,MOSEK,linear,False,42,384,1,10,-0.03794740796949328,128.06702396967094,1.4453985691070557,0.0,3,False
1784693691.8003798,control2,af30b4e650,MOSEK,linear,False,42,385,0,20,-0.003168556068834054,127.92721401731364,1.4928200244903564,0.0011105537414550781,8,False
1784693691.8064356,control2,af30b4e650,MOSEK,linear,False,42,385,1,10,-0.05380408576069785,127.92721401731364,1.4928200244903564,7.867813110351562e-05,3,False
1784693693.3478181,control2,af30b4e650,MOSEK,linear,False,42,386,0,20,-0.0027324297380780086,127.86274177870956,1.5095186233520508,0.0010056495666503906,7,False
1784693693.3528526,control2,af30b4e650,MOSEK,linear,False,42,386,1,10,-0.05031228777706369,127.86274177870956,1.5095186233520508,0.0,4,False
1784693694.8369513,control2,af30b4e650,MOSEK,linear,False,42,387,0,20,-0.0030317542518691416,127.78481861801961,1.4550988674163818,0.0,7,False
1784693694.8420699,control2,af30b4e650,MOSEK,linear,False,42,387,1,10,-0.037810185080391405,127.78481861801961,1.4550988674163818,0.0008785724639892578,4,False
1784693696.257286,control2,af30b4e650,MOSEK,linear,False,42,388,0,20,-0.002871102082309748,127.74641102378946,1.3864765167236328,0.0010461807250976562,7,False
1784693696.263841,control2,af30b4e650,MOSEK,linear,False,42,388,1,10,-0.03285253445261747,127.74641102378946,1.3864765167236328,0.0,3,False
1784693698.1035454,control2,af30b4e650,MOSEK,linear,False,42,389,0,20,-0.006916186964943864,127.50939497472544,1.7987735271453857,0.0010182857513427734,8,False
1784693698.1127026,control2,af30b4e650,MOSEK,linear,False,42,389,1,10,-0.08588792310546063,127.50939497472544,1.7987735271453857,0.0011816024780273438,4,False
1784693699.8737195,control2,af30b4e650,MOSEK,linear,False,42,390,0,20,-0.0076159425536348755,127.41393433926213,1.7289643287658691,0.0,7,False
1784693699.8800082,control2,af30b4e650,MOSEK,linear,False,42,390,1,10,-0.026605052261450563,127.41393433926213,1.7289643287658691,0.0008633136749267578,4,False
1784693701.569487,control2,af30b4e650,MOSEK,linear,False,42,391,0,20,-0.006091249288282698,127.29026433166213,1.6562676429748535,0.0009729862213134766,8,False
1784693701.574251,control2,af30b4e650,MOSEK,linear,False,42,391,1,10,-0.059397693506529015,127.29026433166213,1.6562676429748535,0.0005247592926025391,3,False
1784693703.571543,control2,af30b4e650,MOSEK,linear,False,42,392,0,20,-0.004043151600818424,127.20715697470577,1.9616293907165527,0.0,9,False
1784693703.5780532,control2,af30b4e650,MOSEK,linear,False,42,392,1,10,-0.03259415132150665,127.20715697470577,1.9616293907165527,0.0,4,False
1784693705.2271166,control2,af30b4e650,MOSEK,linear,False,42,393,0,20,-0.004296121734087224,127.04085773425408,1.6132512092590332,0.001012563705444336,8,False
1784693705.23281,control2,af30b4e650,MOSEK,linear,False,42,393,1,10,-0.0232624760990516,127.04085773425408,1.6132512092590332,0.0,3,False
1784693706.9745696,control2,af30b4e650,MOSEK,linear,False,42,394,0,20,-0.0032950055192853146,126.75992372325175,1.7066795825958252,0.0,6,False
1784693706.980227,control2,af30b4e650,MOSEK,linear,False,42,394,1,10,-0.029205138225176994,126.75992372325175,1.7066795825958252,0.0,4,False
1784693708.69227,control2,af30b4e650,MOSEK,linear,False,42,395,0,20,-0.0030085954070550084,126.64772808922561,1.671597957611084,0.0,7,False
1784693708.6973565,control2,af30b4e650,MOSEK,linear,False,42,395,1,10,-0.02877902169303129,126.64772808922561,1.671597957611084,0.0,4,False
1784693710.30365,control2,af30b4e650,MOSEK,linear,False,42,396,0,20,-0.004418975906271221,126.54805111278998,1.5692007541656494,0.0011038780212402344,8,False
1784693710.3100526,control2,af30b4e650,MOSEK,linear,False,42,396,1,10,-0.03571969239959239,126.54805111278998,1.5692007541656494,0.0,4,False
1784693711.8420463,control2,af30b4e650,MOSEK,linear,False,42,397,0,20,-0.010805058083634696,126.28932057161579,1.4977290630340576,0.001005411148071289,9,False
1784693711.8488734,control2,af30b4e650,MOSEK,linear,False,42,397,1,10,-0.06522552967334315,126.28932057161579,1.4977290630340576,0.0010347366333007812,4,False
1784693713.5438588,control2,af30b4e650,MOSEK,linear,False,42,398,0,20,-0.007505524515099104,126.11472552305267,1.6639740467071533,0.0009663105010986328,7,False
1784693713.551402,control2,af30b4e650,MOSEK,linear,False,42,398,1,10,-0.05238113564174436,126.11472552305267,1.6639740467071533,0.0,4,False
